sample,subject,condition,mmse
6,37,no_back,1.7146739859601856
7,37,no_back,1.4640168699214737
8,37,no_back,1.4329614984137047
9,37,no_back,1.5095503681004272
10,37,no_back,1.829564067067746
0,38,two_back,1.680154182097307
1,38,two_back,1.7334730127611357
2,38,two_back,1.7345901842276643
3,38,two_back,1.7794311150859758
4,38,two_back,1.7716103252089763
5,38,two_back,1.6273222420413946
6,38,two_back,1.556243390180009
7,38,two_back,1.6841454184011424
8,38,two_back,1.765614297771503
9,38,two_back,1.709903573288411
10,38,two_back,1.6991243740132074
0,38,no_back,1.7542413101402718
1,38,no_back,1.586385527928745
2,38,no_back,1.5282896123716507
3,38,no_back,1.581159760017288
4,38,no_back,1.6057897718319567
5,38,no_back,1.7489559629229625
6,38,no_back,1.7211882677056178
7,38,no_back,1.6241955898878107
8,38,no_back,1.6073219088681607
9,38,no_back,1.6661231512609418
10,38,no_back,1.7803375966012185
0,39,two_back,1.7995736442022525
1,39,two_back,1.79676011104156
2,39,two_back,1.7251954467624118
3,39,two_back,1.7366122088221818
4,39,two_back,1.7512008278369615
5,39,two_back,1.7326191292224835
6,39,two_back,1.7742059467294344
7,39,two_back,1.348343171705876
8,39,two_back,1.4033994800587557
9,39,two_back,1.7461091884615698
10,39,two_back,1.6192985021902728
0,39,no_back,1.7448540629256717
1,39,no_back,1.6911424401826467
2,39,no_back,1.3386575460264927
3,39,no_back,1.3871331267992184
4,39,no_back,1.8283280008494573
5,39,no_back,1.7755269598927201
6,39,no_back,1.8031183235976687
7,39,no_back,1.784436055450945
8,39,no_back,1.6323498356659958
9,39,no_back,1.580216544368793
10,39,no_back,1.6646904946373617
0,40,two_back,1.6765759041135764
1,40,two_back,1.8483871256647473
2,40,two_back,1.8377887746581518
3,40,two_back,1.7857735537235773
4,40,two_back,1.7769026255356335
5,40,two_back,1.8366714489998353
6,40,two_back,1.815462762914411
7,40,two_back,1.7739602160757433
8,40,two_back,1.784964655802828
9,40,two_back,1.8248990472259914
10,40,two_back,1.6947263388036384
0,40,no_back,1.8308202522932908
1,40,no_back,1.8464829893034416
2,40,no_back,1.8369690673717527
3,40,no_back,1.8504964204017262
4,40,no_back,1.8564533806427455
5,40,no_back,1.8418035476651626
6,40,no_back,1.876942226111992
7,40,no_back,1.8455819194192593
8,40,no_back,1.8035761014042422
9,40,no_back,1.785308616252863
10,40,no_back,1.8353080169877571
0,41,two_back,1.5592092392371784
1,41,two_back,1.7020287004192554
2,41,two_back,1.8271925580043749
3,41,two_back,1.635936060323472
4,41,two_back,1.5707554550286125
5,41,two_back,1.6565298691465267
6,41,two_back,1.2977399776751068
7,41,two_back,1.2847825101679233
8,41,two_back,1.5996377913903999
9,41,two_back,1.5684554654375187
10,41,two_back,1.6419834001649585
0,41,no_back,1.667808508810818
1,41,no_back,1.4631846862139148
2,41,no_back,1.3829897229268304
3,41,no_back,1.4777729695286907
4,41,no_back,1.6315316417730579
5,41,no_back,1.7713587963718063
6,41,no_back,1.8091239768713219
7,41,no_back,1.6862131997283631
8,41,no_back,1.2883468038076602
9,41,no_back,1.3040137438813169
10,41,no_back,1.7611587668302349
0,42,two_back,1.5859461264296073
1,42,two_back,1.6511143611241061
2,42,two_back,1.6610389737587394
3,42,two_back,1.709479449203159
4,42,two_back,1.6863073113414255
5,42,two_back,1.7158156437831094
6,42,two_back,1.7439056191707418
7,42,two_back,1.6981423771613284
8,42,two_back,1.7085693234269517
9,42,two_back,1.7014941750888735
10,42,two_back,1.6187812933348646
0,42,no_back,1.672439066720832
1,42,no_back,1.696309454428796
2,42,no_back,1.6817638726585982
3,42,no_back,1.7200913107214504
4,42,no_back,1.6643041800155125
5,42,no_back,1.614629394452294
6,42,no_back,1.6111280727255743
7,42,no_back,1.6892167921617494
8,42,no_back,1.7060228980032162
9,42,no_back,1.6524505605460424
10,42,no_back,1.665823187777711
0,43,two_back,1.4968946247784232
1,43,two_back,1.7389221101639676
2,43,two_back,1.750745559841381
3,43,two_back,1.7229695879436198
4,43,two_back,1.7739972593794426
5,43,two_back,1.7379722518475607
6,43,two_back,1.7109232902243128
7,43,two_back,1.7034151152324546
8,43,two_back,1.7069378046426755
9,43,two_back,1.764364206530902
10,43,two_back,1.5383761433467227
0,43,no_back,1.8152620176020444
1,43,no_back,1.7720849761462822
2,43,no_back,1.7142262397341748
3,43,no_back,1.6778935849986045
4,43,no_back,1.614907787137595
5,43,no_back,1.6580082664962257
6,43,no_back,1.7524378329932753
7,43,no_back,1.7511387890032326
8,43,no_back,1.6368822949010007
9,43,no_back,1.6374829098170403
10,43,no_back,1.6895349264029134
0,44,two_back,1.6494547107637059
1,44,two_back,1.7274752121409676
2,44,two_back,1.880488333296316
3,44,two_back,1.8924168604024905
4,44,two_back,1.790640852753798
5,44,two_back,1.763873930094895
6,44,two_back,1.7675841845407243
7,44,two_back,1.793120142540581
8,44,two_back,1.845826690498331
9,44,two_back,1.7546683277226067
10,44,two_back,1.6741759096850686
0,44,no_back,1.7585423288601907
1,44,no_back,1.707644590735308
2,44,no_back,1.6555449399389985
3,44,no_back,1.6835400336064663
4,44,no_back,1.7340437156697186
5,44,no_back,1.7482733006967432
6,44,no_back,1.8447704851945588
7,44,no_back,1.8068272094669937
8,44,no_back,1.7471349641713654
9,44,no_back,1.7106119308773873
10,44,no_back,1.7765250377585233
0,45,two_back,0.9244248298256553
1,45,two_back,1.2095877336401994
2,45,two_back,1.4509934497077408
3,45,two_back,1.5118563657709074
4,45,two_back,1.4168203561483514
5,45,two_back,1.0774685965116477
6,45,two_back,0.9909931721429601
7,45,two_back,1.0550940737825396
8,45,two_back,1.4423766716622113
9,45,two_back,1.3362652794768826
10,45,two_back,0.9634685857864353
0,45,no_back,1.4185739834393114
1,45,no_back,1.191526244125367
2,45,no_back,1.0954008363923584
3,45,no_back,1.1510954536523073
4,45,no_back,1.222451959033829
5,45,no_back,1.2649449026600292
6,45,no_back,1.1870800502884453
7,45,no_back,1.010979903164812
8,45,no_back,0.9496726241372089
9,45,no_back,1.1432355925379318
10,45,no_back,1.4013903040138458
0,46,two_back,1.6413201313744095
1,46,two_back,1.6117533324188453
2,46,two_back,1.6746000759805404
3,46,two_back,1.3365350489502752
4,46,two_back,1.2434344708305956
5,46,two_back,1.5381590644116043
6,46,two_back,1.8673505557204697
7,46,two_back,1.855850494922424
8,46,two_back,1.2752090236774083
9,46,two_back,1.2682236395260458
10,46,two_back,1.6397998315477882
0,46,no_back,1.7251067096331145
1,46,no_back,1.5880552563686983
2,46,no_back,1.5303185320284065
3,46,no_back,1.5313962270979276
4,46,no_back,1.5614743852072128
5,46,no_back,1.7318471185711883
6,46,no_back,1.7358768695770448
7,46,no_back,1.7432789783557718
8,46,no_back,1.8565740991996478
9,46,no_back,1.7911816318994458
10,46,no_back,1.7774015014801072
0,47,two_back,1.5533973140748754
1,47,two_back,1.7777650717440647
2,47,two_back,1.940235769145071
3,47,two_back,1.8355350656513307
4,47,two_back,1.780287987475187
5,47,two_back,1.7828550589732508
6,47,two_back,1.7614169686244487
7,47,two_back,1.8321298175755774
8,47,two_back,1.8093495280980372
9,47,two_back,1.7753343354442548
10,47,two_back,1.5876485288697437
0,47,no_back,1.8943986172973843
1,47,no_back,1.8623209851134415
2,47,no_back,1.819283801336126
3,47,no_back,1.8402865101227155
4,47,no_back,1.8042799874114765
5,47,no_back,1.8727733459658649
6,47,no_back,1.891612756515673
7,47,no_back,1.796916865442888
8,47,no_back,1.701206823397156
9,47,no_back,1.8005027856780749
10,47,no_back,1.9314603715571095
0,48,two_back,1.4212391982248098
1,48,two_back,1.5476465261834316
2,48,two_back,1.5328490918090816
3,48,two_back,1.4072572148824383
4,48,two_back,1.3709316696547882
5,48,two_back,1.54844674488536
6,48,two_back,1.587980202945913
7,48,two_back,1.4239605577496148
8,48,two_back,1.364834089929844
9,48,two_back,1.452331128013419
10,48,two_back,1.4264240138761148
0,48,no_back,1.5011523004779637
1,48,no_back,1.4100630182064473
2,48,no_back,1.4168575825110963
3,48,no_back,1.4644991882273466
4,48,no_back,1.3414731993681435
5,48,no_back,1.3757586866033098
6,48,no_back,1.5506707098663686
7,48,no_back,1.5894353921985578
8,48,no_back,1.4421161163867022
9,48,no_back,1.3717917455483133
10,48,no_back,1.483713848028298
0,49,two_back,1.7007767061759238
1,49,two_back,1.810874613098319
2,49,two_back,1.8859231599330974
3,49,two_back,1.8588211141054707
4,49,two_back,1.7117989477061983
5,49,two_back,1.680634634543622
6,49,two_back,1.8660265343550602
7,49,two_back,1.9229776883731617
8,49,two_back,1.8433952218626082
9,49,two_back,1.656620409134061
10,49,two_back,1.5884632165969756
0,49,no_back,1.8084075218250102
1,49,no_back,1.8782738488297475
2,49,no_back,1.8145393251518336
3,49,no_back,1.791080715964522
4,49,no_back,1.8548791076394293
5,49,no_back,1.8244910101999978
6,49,no_back,1.8514156372851502
7,49,no_back,1.84725228598697
8,49,no_back,1.801337683049951
9,49,no_back,1.8200924601612245
10,49,no_back,1.7809264930758497
0,50,two_back,1.7621241189802417
1,50,two_back,1.8411027145268892
2,50,two_back,1.8339640451951946
3,50,two_back,1.8031270619871027
4,50,two_back,1.875556040417207
5,50,two_back,1.8626537794008922
6,50,two_back,1.815452447821852
7,50,two_back,1.850512215312974
8,50,two_back,1.8573891129704498
9,50,two_back,1.8985910308436966
10,50,two_back,1.773357624311173
0,50,no_back,1.8882078524516286
1,50,no_back,1.9046409203589132
2,50,no_back,1.821743317992569
3,50,no_back,1.8525829337804256
4,50,no_back,1.8791924813777623
5,50,no_back,1.857909906438431
6,50,no_back,1.803812151829277
7,50,no_back,1.7649953138239909
8,50,no_back,1.8652317094896311
9,50,no_back,1.9160967813272134
10,50,no_back,1.9009643300985064
0,51,two_back,1.5401198905622324
1,51,two_back,1.5618457400632706
2,51,two_back,1.530890758798415
3,51,two_back,1.527676580453888
4,51,two_back,1.543623744968162
5,51,two_back,1.544280367373014
6,51,two_back,1.5510653550098348
7,51,two_back,1.5905636515408008
8,51,two_back,1.6149029826887085
9,51,two_back,1.5474405448788247
10,51,two_back,1.5639770879173067
0,51,no_back,1.56845480763351
1,51,no_back,1.4562079691865468
2,51,no_back,1.3872013230461786
3,51,no_back,1.4814631312874569
4,51,no_back,1.4977504398663792
5,51,no_back,1.570284827209434
6,51,no_back,1.5194214804201975
7,51,no_back,1.481873421545377
8,51,no_back,1.5095847543645526
9,51,no_back,1.5833208729397772
10,51,no_back,1.5157673240198832
0,52,two_back,1.642125005270243
1,52,two_back,1.7537552286041458
2,52,two_back,1.83070237594807
3,52,two_back,1.8209351975181955
4,52,two_back,1.761797713853284
5,52,two_back,1.7590215288394795
6,52,two_back,1.7867074762447748
7,52,two_back,1.8015686792592012
8,52,two_back,1.8319883981392104
9,52,two_back,1.6697593890440823
10,52,two_back,1.571390417838008
0,52,no_back,1.671600640418859
1,52,no_back,1.6224685599219169
2,52,no_back,1.629209687262571
3,52,no_back,1.6209034881954165
4,52,no_back,1.7018419401406515
5,52,no_back,1.8170059697907401
6,52,no_back,1.8147951999784422
7,52,no_back,1.8914579001992697
8,52,no_back,1.7548330572035
9,52,no_back,1.720045748396851
10,52,no_back,1.7778991988091044
0,53,two_back,1.755851053818114
1,53,two_back,1.7625583587827496
2,53,two_back,1.736350258864164
3,53,two_back,1.75251572317996
4,53,two_back,1.7737844974444257
5,53,two_back,1.7327437513212351
6,53,two_back,1.7320586811373297
7,53,two_back,1.6932966761600041
8,53,two_back,1.7309084136896504
9,53,two_back,1.7583959190965857
10,53,two_back,1.770204691745843
0,53,no_back,1.5611392201862409
1,53,no_back,1.756480485991458
2,53,no_back,1.7518054100918699
3,53,no_back,1.7387862053204983
4,53,no_back,1.7489127115483674
5,53,no_back,1.833600106684214
6,53,no_back,1.821859519855042
7,53,no_back,1.7437629356350974
8,53,no_back,1.716176242336674
9,53,no_back,1.7757875236620027
10,53,no_back,1.5700436362840142
0,54,two_back,1.3918721614426812
1,54,two_back,1.5183836315833892
2,54,two_back,1.6785229352155617
3,54,two_back,1.6207451683618979
4,54,two_back,1.5779200234610786
5,54,two_back,1.4179373961165553
6,54,two_back,1.3537255934262167
7,54,two_back,1.3910665551556134
8,54,two_back,1.596754749769713
9,54,two_back,1.5910761640455746
10,54,two_back,1.4723657708960447
0,54,no_back,1.66175908037609
1,54,no_back,1.599441472979296
2,54,no_back,1.5764524939264557
3,54,no_back,1.5449671703840935
4,54,no_back,1.4722653487395316
5,54,no_back,1.4770693289099424
6,54,no_back,1.5285170075174903
7,54,no_back,1.4161586349312763
8,54,no_back,1.3629588653876594
9,54,no_back,1.4839517098968498
10,54,no_back,1.451178748238254
0,55,two_back,1.576469086742075
1,55,two_back,1.5605581585853396
2,55,two_back,1.8440471787849086
3,55,two_back,1.8004950685531342
4,55,two_back,1.7854923050589333
5,55,two_back,1.6673793239221748
6,55,two_back,1.77999400413302
7,55,two_back,1.86317872981545
8,55,two_back,1.8676357577816767
9,55,two_back,1.8032735557544146
10,55,two_back,1.6910794937528486
0,55,no_back,1.8362177740429768
1,55,no_back,1.8345075356083842
2,55,no_back,1.8047662636906445
3,55,no_back,1.700577529081611
4,55,no_back,1.7932443017666095
5,55,no_back,1.8280476364792912
6,55,no_back,1.8036128552155162
7,55,no_back,1.8226801058558673
8,55,no_back,1.8054111971996725
9,55,no_back,1.8214089035752852
10,55,no_back,1.7136037963257116
0,56,two_back,1.1331387684342695
1,56,two_back,1.2904262742035564
2,56,two_back,1.564231881353643
3,56,two_back,1.4227850698476274
4,56,two_back,1.3958781107062739
5,56,two_back,1.5746583881761371
6,56,two_back,1.5778997862329125
7,56,two_back,1.6753456475409143
8,56,two_back,1.4690716498478695
9,56,two_back,1.403459443559618
10,56,two_back,1.3067721396683936
0,56,no_back,1.5514284232361009
1,56,no_back,1.518581444774578
2,56,no_back,1.6162949117986698
3,56,no_back,1.1681266725528003
4,56,no_back,1.151276188109513
5,56,no_back,1.3417363820300618
6,56,no_back,1.3931381881544063
7,56,no_back,1.5317972107383775
8,56,no_back,1.2378856122699518
9,56,no_back,1.231503600384124
10,56,no_back,1.5328261855698553
0,57,two_back,1.2400718273376394
1,57,two_back,1.3009753591775854
2,57,two_back,1.6273341663891256
3,57,two_back,1.5464034464306433
4,57,two_back,1.6059885079977325
5,57,two_back,1.63915644349195
6,57,two_back,1.6041450138745748
7,57,two_back,1.6364504309075218
8,57,two_back,1.542946265675647
9,57,two_back,1.6498312070264531
10,57,two_back,1.605975438309704
0,57,no_back,1.766764937422082
1,57,no_back,1.756144744366113
2,57,no_back,1.7344125510126758
3,57,no_back,1.666248073825435
4,57,no_back,1.7103495477083317
5,57,no_back,1.424048746139163
6,57,no_back,1.385744260054847
7,57,no_back,1.608289385453056
8,57,no_back,1.6182698923020027
9,57,no_back,1.6608785786486593
10,57,no_back,1.7109955860071706
0,58,two_back,1.322156753112209
1,58,two_back,1.491845036398275
2,58,two_back,1.7237452890421416
3,58,two_back,1.7070184469347485
4,58,two_back,1.7226190071571148
5,58,two_back,1.7029371647944718
6,58,two_back,1.706889916274417
7,58,two_back,1.7350610218843718
8,58,two_back,1.731253776542671
9,58,two_back,1.6972554370943154
10,58,two_back,1.4414737743625363
0,58,no_back,1.5822996302615098
1,58,no_back,1.5636917379339113
2,58,no_back,1.5340343221015127
3,58,no_back,1.569200128938451
4,58,no_back,1.6602375322943472
5,58,no_back,1.6538502658969407
6,58,no_back,1.6893194087414931
7,58,no_back,1.664755981683256
8,58,no_back,1.6490453722670873
9,58,no_back,1.669010548286032
10,58,no_back,1.5518171791697426
0,59,two_back,1.6899903065136077
1,59,two_back,1.7117674180816538
2,59,two_back,1.842366820601343
3,59,two_back,1.7983578860532965
4,59,two_back,1.7745828890758855
5,59,two_back,1.8164782871389213
6,59,two_back,1.8419718970205703
7,59,two_back,1.8107321464979038
8,59,two_back,1.787556913955639
9,59,two_back,1.7919673910501992
10,59,two_back,1.7431196769868929
0,59,no_back,1.7874233805462878
1,59,no_back,1.8259037552135555
2,59,no_back,1.8198446776166297
3,59,no_back,1.8544059613134038
4,59,no_back,1.8098640935738295
5,59,no_back,1.7523493844594669
6,59,no_back,1.7569319113705661
7,59,no_back,1.861353270692413
8,59,no_back,1.844675477311045
9,59,no_back,1.784019963661944
10,59,no_back,1.8167363099987215
0,60,two_back,0.9948304786168503
1,60,two_back,1.290705666069548
2,60,two_back,1.2056238972324649
3,60,two_back,1.146239307690584
4,60,two_back,1.2053313798029226
5,60,two_back,1.4526331072660281
6,60,two_back,1.4259836886153145
7,60,two_back,1.239536961794528
8,60,two_back,1.1346846132756794
9,60,two_back,1.2620820083000253
10,60,two_back,1.044463918797313
0,60,no_back,1.416782230323296
1,60,no_back,1.178886121524152
2,60,no_back,1.143548061199961
3,60,no_back,1.2589140973572948
4,60,no_back,1.3677610284308868
5,60,no_back,1.4032591610888943
6,60,no_back,1.3482014312328114
7,60,no_back,1.3573633168797967
8,60,no_back,1.4616265109322313
9,60,no_back,1.481042773373629
10,60,no_back,1.4768559333416809
0,61,two_back,1.524104544601138
1,61,two_back,1.7343765985726551
2,61,two_back,1.8270581313188645
3,61,two_back,1.8357794255697368
4,61,two_back,1.8255038916547854
5,61,two_back,1.7755361587848626
6,61,two_back,1.7136609240296703
7,61,two_back,1.7910753126874095
8,61,two_back,1.8513389872601484
9,61,two_back,1.7752347152990768
10,61,two_back,1.5956048465166939
0,61,no_back,1.746211816136584
1,61,no_back,1.717742606393926
2,61,no_back,1.7532230684951926
3,61,no_back,1.7723612765829089
4,61,no_back,1.6977692674728668
5,61,no_back,1.7599863206068613
6,61,no_back,1.7506729508975016
7,61,no_back,1.7433872621048632
8,61,no_back,1.718557442552486
9,61,no_back,1.6663202932557835
10,61,no_back,1.7183021642562715
0,62,two_back,1.4256980931907586
1,62,two_back,1.6340060696104632
2,62,two_back,1.8196211279198662
3,62,two_back,1.8045398569320805
4,62,two_back,1.8259799575544158
5,62,two_back,1.8399773922035672
6,62,two_back,1.7410793429965037
7,62,two_back,1.7433843798049187
8,62,two_back,1.793039605950772
9,62,two_back,1.8464614240449058
10,62,two_back,1.5906122157857414
0,62,no_back,1.7745347114931598
1,62,no_back,1.4152290332451634
2,62,no_back,1.328613869696264
3,62,no_back,1.3991985476940796
4,62,no_back,1.4352085511695485
5,62,no_back,1.5900103577554607
6,62,no_back,1.7615472526186247
7,62,no_back,1.7617461301269635
8,62,no_back,1.6408538050068042
9,62,no_back,1.6238571144620235
10,62,no_back,1.74519912206802
0,63,two_back,1.4336923286914964
1,63,two_back,1.5533590984166543
2,63,two_back,1.5775170449646898
3,63,two_back,1.5811088201360084
4,63,two_back,1.6253124479714478
5,63,two_back,1.6154512129640461
6,63,two_back,1.6209344797300642
7,63,two_back,1.5997135857844211
8,63,two_back,1.574425394612713
9,63,two_back,1.5875329553880044
10,63,two_back,1.4916942328007397
0,63,no_back,1.6995745776178006
